Carmageddon - Carpocalypse Now (Germany)(SCI Ltd.)(16Mb).gbc, Carmageddon - Carpocalypse Now (Germany)(SCI Ltd.)(16Mb).gbc
Casper (USA)(Interplay Productions)(8Mb).gbc, Casper (USA)(Interplay Productions)(8Mb).gbc
Catwoman (Europe)(Kemco)(8Mb).gbc, Catwoman (Europe)(Kemco)(8Mb).gbc
Catwoman (USA)(Kemco)(8Mb).gbc, Catwoman (USA)(Kemco)(8Mb).gbc
Catz - Your Virtual Petz Palz (Europe)(Saffire Corp.)(8Mb).gbc, Catz - Your Virtual Petz Palz (Europe)(Saffire Corp.)(8Mb).gbc
Catz - Your Virtual Petz Palz (USA)(Saffire Corp.)(8Mb).gbc, Catz - Your Virtual Petz Palz (USA)(Saffire Corp.)(8Mb).gbc
Centipede (USA) (GB Compatible)(Majesco Sales Inc.)(8Mb).gbc, Centipede (USA) (GB Compatible)(Majesco Sales Inc.)(8Mb).gbc
Chase H.Q. - Secret Police (Europe) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc, Chase H.Q. - Secret Police (Europe) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc
Chase H.Q. - Secret Police (USA) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc, Chase H.Q. - Secret Police (USA) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc
Chee-Chai Alien (Japan) (Rumble Version)(Creatures Inc.)(32Mb).gbc, Chee-Chai Alien (Japan) (Rumble Version)(Creatures Inc.)(32Mb).gbc
Chi to Ase to Namida no Koukou Yakyuu (Japan)(J-Wing Co. Ltd.)(8Mb).gbc, Chi to Ase to Namida no Koukou Yakyuu (Japan)(J-Wing Co. Ltd.)(8Mb).gbc
Chibi Maruko-chan - Go Chounai Minna de Game Da yo! (Japan)(Epoch Co. Ltd.)(8Mb).gbc, Chibi Maruko-chan - Go Chounai Minna de Game Da yo! (Japan)(Epoch Co. Ltd.)(8Mb).gbc
Chiki Chiki Machine Mou Race (Japan)(Syscom)(8Mb).gbc, Chiki Chiki Machine Mou Race (Japan)(Syscom)(8Mb).gbc
Choro Q - Hyper Customable GB (Japan) (SGB Enhanced) (GB Compatible)(Takara Co. Ltd.)(16Mb).gbc, Choro Q - Hyper Customable GB (Japan) (SGB Enhanced) (GB Compatible)(Takara Co. Ltd.)(16Mb).gbc
Classic Bubble Bobble (Europe) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc, Classic Bubble Bobble (Europe) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc
Classic Bubble Bobble (USA) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc, Classic Bubble Bobble (USA) (SGB Enhanced) (GB Compatible)(Taito Corp.)(8Mb).gbc
Colin McRae Rally (Europe)(THQ)(16Mb).gbc, Colin McRae Rally (Europe)(THQ)(16Mb).gbc
Columns GB - Tezuka Osamu Characters (Japan) (SGB Enhanced) (GB Compatible)(Media Factory)(4Mb).gbc, Columns GB - Tezuka Osamu Characters (Japan) (SGB Enhanced) (GB Compatible)(Media Factory)(4Mb).gbc
Command Master (Japan)(Enix)(16Mb).gbc, Command Master (Japan)(Enix)(16Mb).gbc
Crazy Bikers (Europe)(Konami)(8Mb).gbc, Crazy Bikers (Europe)(Konami)(8Mb).gbc
Cross Hunter - Monster Hunter Version (Japan)(Game Village)(32Mb).gbc, Cross Hunter - Monster Hunter Version (Japan)(Game Village)(32Mb).gbc
Cross Hunter - Treasure Hunter Version (Japan)(Game Village)(32Mb).gbc, Cross Hunter - Treasure Hunter Version (Japan)(Game Village)(32Mb).gbc
Cross Hunter - X Hunter Version (Japan)(Game Village)(32Mb).gbc, Cross Hunter - X Hunter Version (Japan)(Game Village)(32Mb).gbc
Cruis'n Exotica (USA)(Midway)(16Mb).gbc, Cruis'n Exotica (USA)(Midway)(16Mb).gbc
Crystalis (USA)(SNK)(16Mb).gbc, Crystalis (USA)(SNK)(16Mb).gbc
Cyborg Kuro-chan - Devil Fukkatsu (Japan)(Konami)(8Mb).gbc, Cyborg Kuro-chan - Devil Fukkatsu (Japan)(Konami)(8Mb).gbc
Cyborg Kuro-chan 2 - White Woods no Gyakushuu (Japan)(Konami)(8Mb).gbc, Cyborg Kuro-chan 2 - White Woods no Gyakushuu (Japan)(Konami)(8Mb).gbc
DT - Lords of Genomes (Japan) (SGB Enhanced) (GB Compatible)(Media Factory)(32Mb).gbc, DT - Lords of Genomes (Japan) (SGB Enhanced) (GB Compatible)(Media Factory)(32Mb).gbc
DX Jinsei Game (Japan)(Takara Co. Ltd.)(16Mb).gbc, DX Jinsei Game (Japan)(Takara Co. Ltd.)(16Mb).gbc
DX Monopoly GB (Japan) (SGB Enhanced) (GB Compatible)(Takara Co. Ltd.)(8Mb).gbc, DX Monopoly GB (Japan) (SGB Enhanced) (GB Compatible)(Takara Co. Ltd.)(8Mb).gbc
Daa! Daa! Daa! - Totsuzen Card de Battle de Uranai de! (Japan)(Video System Co. Ltd.)(8Mb).gbc, Daa! Daa! Daa! - Totsuzen Card de Battle de Uranai de! (Japan)(Video System Co. Ltd.)(8Mb).gbc
Daffy Duck - Subette Koron de Oogane Mochi (Japan) (GB Compatible)(Sunsoft)(8Mb).gbc, Daffy Duck - Subette Koron de Oogane Mochi (Japan) (GB Compatible)(Sunsoft)(8Mb).gbc
Daikaijuu Monogatari - Poyon no Dungeon Room (Japan) (SGB Enhanced) (GB Compatible)(Hudson)(16Mb).gbc, Daikaijuu Monogatari - Poyon no Dungeon Room (Japan) (SGB Enhanced) (GB Compatible)(Hudson)(16Mb).gbc
Daikaijuu Monogatari - Poyon no Dungeon Room 2 (Japan)(Hudson)(16Mb).gbc, Daikaijuu Monogatari - Poyon no Dungeon Room 2 (Japan)(Hudson)(16Mb).gbc
Daikaijuu Monogatari - The Miracle of the Zone II (Japan) (SGB Enhanced) (GB Compatible)(Hudson)(8Mb).gbc, Daikaijuu Monogatari - The Miracle of the Zone II (Japan) (SGB Enhanced) (GB Compatible)(Hudson)(8Mb).gbc
Daikatana GB (Japan) (NP)(Kemco)(8Mb).gbc, Daikatana GB (Japan) (NP)(Kemco)(8Mb).gbc
Daiku no Gen-san - Kachikachi no Tonkachi ga Kachi (Japan) (SGB Enhanced) (GB Compatible)(Biox Co. Ltd.)(8Mb).gbc, Daiku no Gen-san - Kachikachi no Tonkachi ga Kachi (Japan) (SGB Enhanced) (GB Compatible)(Biox Co. Ltd.)(8Mb).gbc
Dance Dance Revolution GB (Japan)(Konami)(16Mb).gbc, Dance Dance Revolution GB (Japan)(Konami)(16Mb).gbc
Dance Dance Revolution GB - Disney Mix (Japan)(Konami)(16Mb).gbc, Dance Dance Revolution GB - Disney Mix (Japan)(Konami)(16Mb).gbc
Dance Dance Revolution GB2 (Japan)(Konami)(16Mb).gbc, Dance Dance Revolution GB2 (Japan)(Konami)(16Mb).gbc
Dance Dance Revolution GB3 (Japan)(Konami)(16Mb).gbc, Dance Dance Revolution GB3 (Japan)(Konami)(16Mb).gbc
Dancing Furby (Japan) (GB Compatible)(Tomy)(8Mb).gbc, Dancing Furby (Japan) (GB Compatible)(Tomy)(8Mb).gbc
Geheimnis der Happy Hippo-Insel, Das (Germany)(JoWood Productions)(8Mb).gbc, Geheimnis der Happy Hippo-Insel, Das (Germany)(JoWood Productions)(8Mb).gbc
Data-Navi Pro Yakyuu (Japan)(Now Production)(8Mb).gbc, Data-Navi Pro Yakyuu (Japan)(Now Production)(8Mb).gbc
Data-Navi Pro Yakyuu 2 (Japan)(Now Production)(8Mb).gbc, Data-Navi Pro Yakyuu 2 (Japan)(Now Production)(8Mb).gbc
Dear Daniel no Sweet Adventure - Kitty-chan o Sagashite (Japan) (SGB Enhanced) (GB Compatible)(Imagineer Co. Ltd.)(8Mb).gbc, Dear Daniel no Sweet Adventure - Kitty-chan o Sagashite (Japan) (SGB Enhanced) (GB Compatible)(Imagineer Co. Ltd.)(8Mb).gbc
Deer Hunter (USA)(Vatical Entertainment)(8Mb).gbc, Deer Hunter (USA)(Vatical Entertainment)(8Mb).gbc
Deja Vu I & II - The Casebooks of Ace Harding (Japan)(Kemco)(8Mb).gbc, Deja Vu I & II - The Casebooks of Ace Harding (Japan)(Kemco)(8Mb).gbc
Deja Vu I & II - The Casebooks of Ace Harding (USA)(Kemco)(8Mb).gbc, Deja Vu I & II - The Casebooks of Ace Harding (USA)(Kemco)(8Mb).gbc
Dejiko no Mahjong Party (Japan)(King Records)(16Mb).gbc, Dejiko no Mahjong Party (Japan)(King Records)(16Mb).gbc
Densha de Go! (Japan)(Cyberfront)(32Mb).gbc, Densha de Go! (Japan)(Cyberfront)(32Mb).gbc
Densha de Go! 2 (Japan)(Cyberfront)(64Mb).gbc, Densha de Go! 2 (Japan)(Cyberfront)(64Mb).gbc
Koenig der Loewen, Der - Simbas grosses Abenteuer (Germany)(Activision)(8Mb).gbc, Koenig der Loewen, Der - Simbas grosses Abenteuer (Germany)(Activision)(8Mb).gbc
Maus, Die (Europe) (En,Fr,De,Es)(Infogrames)(8Mb).gbc, Maus, Die (Europe) (En,Fr,De,Es)(Infogrames)(8Mb).gbc
Original Moorhuhn Jagd, Die (Germany)(Phen Media)(8Mb).gbc, Original Moorhuhn Jagd, Die (Germany)(Phen Media)(8Mb).gbc
Monster AG, Die (Germany)(THQ)(8Mb).gbc, Monster AG, Die (Germany)(THQ)(8Mb).gbc
Maus, Die - Verrueckte Olympiade (Germany)(Infogrames)(8Mb).gbc, Maus, Die - Verrueckte Olympiade (Germany)(Infogrames)(8Mb).gbc
Dino Breeder 3 - Gaia Fukkatsu (Japan) (SGB Enhanced) (GB Compatible)(J-Wing Co. Ltd.)(16Mb).gbc, Dino Breeder 3 - Gaia Fukkatsu (Japan) (SGB Enhanced) (GB Compatible)(J-Wing Co. Ltd.)(16Mb).gbc
Dino Breeder 4 (Japan) (SGB Enhanced) (GB Compatible)(J-Wing Co. Ltd.)(16Mb).gbc, Dino Breeder 4 (Japan) (SGB Enhanced) (GB Compatible)(J-Wing Co. Ltd.)(16Mb).gbc
Dinosaur (USA) (Beta)(Ubi Soft)(16Mb).gbc, Dinosaur (USA) (Beta)(Ubi Soft)(16Mb).gbc
Dinosaur (USA)(Ubi Soft)(16Mb).gbc, Dinosaur (USA)(Ubi Soft)(16Mb).gbc
Diva Starz (Europe)(VU Games)(8Mb).gbc, Diva Starz (Europe)(VU Games)(8Mb).gbc
Diva Starz (France)(VU Games)(8Mb).gbc, Diva Starz (France)(VU Games)(8Mb).gbc
Diva Starz (Germany)(VU Games)(8Mb).gbc, Diva Starz (Germany)(VU Games)(8Mb).gbc
Diva Starz - Mall Mania (USA)(VU Games)(8Mb).gbc, Diva Starz - Mall Mania (USA)(VU Games)(8Mb).gbc
Dogz - Your Virtual Petz Palz (Europe)(Saffire Corp.)(8Mb).gbc, Dogz - Your Virtual Petz Palz (Europe)(Saffire Corp.)(8Mb).gbc
